go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.008482   1,996 annotations READ: go_slim_results_M1_cpdb_0.3.txt 
320 IDs in all associations
func_module_number	
85	GO:0006811;GO:0016043;GO:0006865;GO:0065008
86	GO:0009059;GO:0051276;GO:0050789;GO:0006281;GO:0006260
89	GO:0032501;GO:0042908
90	GO:0008655;GO:0016043;GO:0050789;GO:0009117;GO:0065008
91	GO:0032989;GO:0006996;GO:0022607;GO:0032502
93	GO:0050789
94	GO:0050789;GO:0016043;GO:0036211
95	GO:0050789;GO:0016043;GO:0032502
96	GO:0006412;GO:0042254;GO:0016070
98	GO:0050789;GO:0048511
99	GO:0032502;GO:0036211
100	GO:0050789;GO:0007154
101	GO:0065003
102	GO:0051640;GO:0051258;GO:0050789;GO:0051234;GO:0006996
103	GO:0006082;GO:0005975;GO:0006091;GO:0009117
104	GO:0065003;GO:0050789;GO:0016050;GO:0048284;GO:0061024
105	GO:0015931;GO:0051641
106	GO:0015931;GO:0015031
107	GO:0050896;GO:0050789;GO:0001816;GO:0002376;GO:0065009
108	GO:0007031;GO:0015031
109	GO:0032501;GO:0050789;GO:0032502
110	GO:0050789;GO:0006996;GO:0031023;GO:0022607
113	GO:0044419;GO:0050896;GO:0050789;GO:0002376;GO:0008037
114	GO:0050789;GO:0006508;GO:0009057;GO:0036211
115	GO:0006508;GO:0009057
116	GO:0006260
118	GO:0016050;GO:0061024
119	GO:0006082;GO:0009117;GO:0006091;GO:0050896
120	GO:0050789;GO:0001775;GO:0002376;GO:0032502
121	GO:0043062;GO:0045229
122	GO:0019538
123	GO:0051604;GO:0036211
124	GO:0009057;GO:0007049;GO:0036211;GO:0050789;GO:0006508;GO:0022414
125	GO:0051641;GO:0051234
126	GO:0032502;GO:0036211;GO:0050896;GO:0050789;GO:0001775;GO:0006793;GO:0002376
127	GO:0050789;GO:0050896
128	GO:0005976;GO:0006112
130	GO:0046903;GO:0015833;GO:0009914;GO:0050789
134	GO:0051640;GO:0051641;GO:0016050;GO:0061024;GO:0006810
135	GO:0050789;GO:0006281
136	GO:0050789;GO:0006351
137	GO:0006412;GO:0009057;GO:0016070;GO:0050789;GO:0022607;GO:0006996;GO:0065008
138	GO:0042180;GO:0009117;GO:0006119
139	GO:0032502
140	GO:0032501;GO:0032502
143	GO:0051276;GO:0050896;GO:0050789;GO:0022414;GO:0006259
144	GO:0007155
146	GO:0016192
147	GO:0015669;GO:0008152
148	GO:0022414
149	GO:0022900;GO:0009117;GO:0006119
150	GO:0006351
151	GO:0045229;GO:0050896;GO:0008152;GO:0043062;GO:0022411
152	GO:0006629;GO:0051604;GO:0006793
154	GO:0050789;GO:0065008;GO:0006811
156	GO:0051179;GO:0006997
157	GO:0050789;GO:0051641;GO:0051234
158	GO:0006082;GO:0006139
159	GO:0015031
161	GO:0036211
165	GO:0050789;GO:0001775;GO:0002376;GO:0032502
166	GO:0044419
167	GO:0051276;GO:0006351
168	GO:0008152
169	GO:0016043;GO:0050896;GO:0008152;GO:0032502
170	GO:0016043;GO:0040011;GO:0032502;GO:0050789;GO:0022414;GO:0048511
172	GO:0016043;GO:0007155
174	GO:0050789;GO:0016192;GO:0002376
175	GO:0065003;GO:0050789
176	GO:0009059;GO:0036211
180	GO:0032502
182	GO:0050789;GO:0006811
183	GO:0006396;GO:0043412;GO:0016070
184	GO:0006810;GO:0051641
185	GO:0050789;GO:0002376;GO:0050896
186	GO:0032392;GO:0006260
187	GO:0006082;GO:0044238
188	GO:0050877;GO:0022607;GO:0032502
189	GO:0050789
190	GO:0006396;GO:0016070;GO:0022414;GO:0048511;GO:0043412
191	GO:0050789;GO:0006936;GO:0065008;GO:0050886
192	GO:0006790
193	GO:0051258;GO:0006996
195	GO:0000375;GO:0016070
196	GO:0006396;GO:0006354
197	GO:0050789;GO:0050896
198	GO:0050789;GO:0051179;GO:0006629
199	GO:0050789
202	GO:0008150
205	GO:0008150
206	GO:0006811;GO:0065008
207	GO:0044419;GO:0001906;GO:0050896;GO:0050789;GO:0007155;GO:0002376
208	GO:0050879;GO:0006936;GO:0050877
209	GO:0065003;GO:0006412
211	GO:0006810;GO:0051641
212	GO:0051640;GO:0007059;GO:0000280;GO:0051276;GO:0050789;GO:0051234
213	GO:0006396;GO:0050789
216	GO:0050789;GO:0050896
218	GO:0006629;GO:0006082
221	GO:0044419;GO:0036211;GO:0050896;GO:0050789;GO:0001775;GO:0008283;GO:0002376;GO:0006793
222	GO:0006811
223	GO:0006266
224	GO:0050789
229	GO:0009057;GO:0007032;GO:0051641;GO:0006508;GO:0051234
231	GO:0050789;GO:0050896;GO:0031640
239	GO:0006629;GO:0006082
245	GO:0000375;GO:0016070
246	GO:0006396;GO:0016070
248	GO:0036211
251	GO:0050789;GO:0050896
252	GO:0065003
255	GO:0009117
256	GO:0006082
257	GO:0050789;GO:0016043
259	GO:0001775;GO:0008283;GO:0002376
260	GO:0050877;GO:0050896
261	GO:0050789;GO:0065009
262	GO:0050789;GO:0032502
263	GO:0050789;GO:0001775;GO:0050896;GO:0002376
264	GO:0007155
265	GO:0044419;GO:0016192;GO:0044085;GO:0051641;GO:0007032;GO:0016032;GO:0022607;GO:0061024;GO:0022411
268	GO:0042180;GO:0019748;GO:0050896;GO:0006066;GO:0006629;GO:0042445
269	GO:0044419;GO:0050896;GO:0050789;GO:0001816;GO:0002376
270	GO:0050789;GO:0065009;GO:0006811
271	GO:0006396;GO:0016070
273	GO:0007059;GO:0032502;GO:0051276;GO:0050789;GO:0006281
275	GO:0050789
276	GO:0050789;GO:0050896;GO:0007154
277	GO:0050789;GO:0050896
279	GO:0042440;GO:0006082;GO:0006805;GO:0050896;GO:0006629
282	GO:0050789
283	GO:0050789
285	GO:0008150
286	GO:0006082;GO:0006790;GO:0009117
289	GO:0050789;GO:0007154
290	GO:0050789
297	GO:0050789;GO:0007154;GO:0006811
298	GO:0051604
300	GO:0006082;GO:0006790;GO:0009117
305	GO:0050789;GO:0032501
308	GO:0006082
309	GO:0050896;GO:0051180
310	GO:0050789
312	GO:0006811;GO:0051606
316	GO:0050789;GO:0065009
319	GO:0006066;GO:0006629
321	GO:0032501;GO:0050789
325	GO:0006520;GO:0016070
326	GO:0006396;GO:0016070
327	GO:0043603;GO:0006790
330	GO:0006629;GO:0006793
331	GO:0050789;GO:0016043;GO:0006281
335	GO:0006810;GO:0065008
338	GO:0050789;GO:0006354
339	GO:0050789;GO:0016043
344	GO:0050789
347	GO:0032502;GO:0050896;GO:0050789;GO:0001775;GO:0001816;GO:0002376
348	GO:0006281
351	GO:0050789
353	GO:0043603;GO:0006790;GO:0006805
355	GO:0050789
356	GO:0050789;GO:0006281;GO:0006260;GO:0007049
357	GO:0006508;GO:0009057;GO:0036211
358	GO:0050789
361	GO:0016192;GO:0051641
362	GO:0006810;GO:0051641
363	GO:0009059;GO:0006281;GO:0016070
365	GO:0009059;GO:0006281
367	GO:0050789
369	GO:0050789
371	GO:0006811
375	GO:0050789;GO:0006259;GO:0051276;GO:0050896
376	GO:0006996
378	GO:0006520;GO:0016070
386	GO:0050877;GO:0016192;GO:0044085;GO:0050789;GO:0022607;GO:0061024;GO:0007155;GO:0065008
389	GO:0008150
390	GO:0006457
394	GO:0006996;GO:0022607
395	GO:0006793
399	GO:0008150
403	GO:0016043;GO:0007155
404	GO:0016043
405	GO:0050789;GO:0051276
406	GO:0050789;GO:0016049;GO:0032502
409	GO:0006457
412	GO:0050789
414	GO:0036211
415	GO:0006793
417	GO:0042254
418	GO:0042254
419	GO:0050789;GO:0065009;GO:0006260
422	GO:0050789;GO:0051641;GO:0051234
426	GO:0050877;GO:0050789
427	GO:0065003
428	GO:0006082;GO:0006790;GO:0006139;GO:0006793;GO:0043603
430	GO:0050789;GO:0016043;GO:0032502
431	GO:0050789
434	GO:0044419;GO:0050896
439	GO:0016192;GO:0051641
440	GO:0015931;GO:0051641
441	GO:0006396;GO:0065003;GO:0016070
442	GO:0050896
446	GO:0006996
454	GO:0050789
455	GO:0000375;GO:0016070
456	GO:0006811;GO:0051641
458	GO:0016043;GO:0065008
459	GO:0019538;GO:0009059
462	GO:0042440
463	GO:0050789
465	GO:0051640;GO:0051234
468	GO:0050789
469	GO:0006396;GO:0042254;GO:0016070
470	GO:0006457
472	GO:0050789
473	GO:0050789
476	GO:0007005
477	GO:0006520;GO:0006082
479	GO:0006260
486	GO:0051276
487	GO:0000375;GO:0016070
489	GO:0050789
495	GO:0065003
496	GO:0006082
498	GO:0006520;GO:0009059;GO:0016070
500	GO:0006351
502	GO:0045333;GO:0022900;GO:0009117
506	GO:0050789;GO:0009057;GO:0016070
508	GO:0051641;GO:0006997
510	GO:0065003;GO:0000375;GO:0016070
514	GO:0006790
515	GO:0050789;GO:0006996;GO:0022607
535	GO:0015931;GO:0051641
537	GO:0050789;GO:0032502
562	GO:0006811
563	GO:0050877;GO:0051606
564	GO:0008015
565	GO:0006629;GO:0006082
566	GO:0009059;GO:0045229;GO:0022607;GO:0043062
567	GO:0006629;GO:0006082;GO:0019748
568	GO:0006629
569	GO:0050877
570	GO:0006082
573	GO:0050789;GO:0050896;GO:0065008
576	GO:0050789;GO:0050896
599	GO:0051179;GO:0007155
607	GO:0006351
